"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.984623000E-2,-8.231103420E-3,9.810829163E-2,3.004240990E-2,1.029346120E-1
3.784183500E-2,1.275280714E-1,1.349668503E-1,-1.291425228E-1,2.261796871E-1
4.571537000E-2,2.529106140E-1,8.674716949E-2,-9.032273293E-2,2.822180827E-1
5.358890600E-2,3.224753141E-1,6.458187103E-2,-3.168416023E-2,3.304013201E-1
6.152347600E-2,4.097516239E-1,4.734420776E-2,-1.875710487E-2,4.129039795E-1
6.939701100E-2,3.559423983E-1,-2.465629578E-2,2.891063690E-3,3.568070656E-1
7.742313400E-2,2.588153183E-1,-1.348018646E-2,1.992664337E-1,3.269161912E-1
8.529666900E-2,2.191815376E-1,3.797245026E-2,1.979837418E-1,2.977918995E-1
9.320072200E-2,1.881562769E-1,7.719707489E-2,1.346132755E-1,2.438911783E-1
1.011352920E-1,2.693639100E-1,9.880065918E-2,1.613497734E-2,2.873653141E-1
1.090088270E-1,2.750146091E-1,6.607913971E-2,-3.882002831E-2,2.854934019E-1
1.170349500E-1,1.859532148E-1,7.355499268E-2,-5.675148964E-2,2.078693498E-1
1.249084860E-1,5.780231953E-2,9.495925903E-2,-8.719754219E-2,1.412861649E-1
1.328125380E-1,-1.648718119E-2,1.284770966E-1,-1.777410507E-2,1.307444465E-1
1.407471090E-1,-3.054055572E-2,1.134538651E-1,4.819393158E-3,1.175913755E-1
1.486206440E-1,1.488047838E-2,1.038770676E-1,2.241134644E-5,1.049374781E-1
1.565552140E-1,5.615282059E-2,1.198768616E-1,4.060864449E-2,1.384653863E-1
1.644287490E-1,6.052607298E-2,1.409454346E-1,5.446314812E-2,1.627736328E-1
1.723328020E-1,2.149447799E-2,1.712350845E-1,8.106732368E-2,1.906708623E-1
1.802673720E-1,2.916282415E-2,1.787977219E-1,1.373035908E-1,2.273133777E-1
1.881103900E-1,5.344179273E-2,1.885299683E-1,8.095574379E-2,2.120221842E-1
1.961365130E-1,3.929901123E-2,1.601743698E-1,-6.817269325E-2,1.784593991E-1
2.040100480E-1,-4.255890846E-3,1.217660904E-1,-1.918947697E-1,2.273074922E-1
2.119141010E-1,-8.076608181E-3,1.141653061E-1,-2.134377956E-1,2.421872031E-1
2.198791890E-1,-3.026258945E-2,8.160591125E-2,-1.392617226E-1,1.642229474E-1
2.277832410E-1,3.208529949E-2,1.016836166E-1,-6.440019608E-2,1.245648810E-1
2.357483290E-1,1.795300841E-2,8.943080902E-2,2.277636528E-2,9.401565257E-2
2.436523820E-1,-3.585177660E-2,5.792808533E-2,3.857374191E-2,7.828758855E-2
2.515259170E-1,-9.511953592E-2,8.848857880E-2,2.928686142E-2,1.331753541E-1
2.594910050E-1,-1.900428236E-1,7.853317261E-2,-6.560134888E-2,2.158408464E-1
2.673645400E-1,-2.140181661E-1,1.100206375E-1,-1.084239483E-1,2.639395170E-1
2.752991110E-1,-2.890940309E-1,1.025114059E-1,-2.052724361E-1,3.690809126E-1
2.831726460E-1,-2.248242199E-1,5.877113342E-2,-2.224967480E-1,3.217215859E-1
2.910461810E-1,-1.416835785E-1,3.218269348E-2,-2.114319801E-1,2.565413113E-1
2.989807510E-1,-4.631942511E-2,7.481575012E-3,-9.110975266E-2,1.024814624E-1
3.068542860E-1,-1.665842533E-2,-6.832790375E-2,6.081414223E-2,9.297615533E-2
3.147888570E-1,7.524901628E-2,-6.342506409E-2,1.274526119E-1,1.610258411E-1
3.226623920E-1,2.209093869E-1,-2.473449707E-2,1.255886555E-1,2.553140477E-1
3.305664450E-1,2.595652938E-1,-7.592201233E-3,1.454019547E-1,2.976130234E-1
3.385010150E-1,1.365267932E-1,4.303836823E-2,9.609603882E-2,1.724132103E-1
3.464050680E-1,4.627543688E-2,1.200218201E-1,8.533835411E-2,1.543673801E-1
3.544311910E-1,-5.025926232E-2,1.419429779E-1,1.274065971E-1,1.972466563E-1
3.623047260E-1,-7.704669237E-2,1.039171219E-1,1.147825718E-1,1.729450774E-1
3.702087790E-1,-6.094431877E-2,9.910583496E-2,5.772566795E-2,1.298785173E-1
3.781433490E-1,-1.691445708E-2,7.492160797E-2,7.311367989E-2,1.060422387E-1
3.860168840E-1,4.553118348E-2,4.834747314E-2,8.357167244E-2,1.067463876E-1
3.940430070E-1,3.125131130E-2,2.659893036E-2,8.669519424E-2,9.591769524E-2
4.019165420E-1,6.700694561E-2,3.846454620E-2,5.591797829E-2,9.537438005E-2
4.097900770E-1,2.146744728E-2,6.487751007E-2,5.681514740E-4,6.833934007E-2
4.177246480E-1,-9.794980288E-3,6.042861938E-2,-1.502704620E-2,6.303468725E-2
4.255981830E-1,6.763488054E-3,4.661273956E-2,2.608084679E-2,5.383960280E-2
4.335632710E-1,-2.688521147E-2,5.467319489E-2,1.354722977E-1,1.485419680E-1
4.414673230E-1,-1.104689538E-1,5.572509766E-2,1.413693428E-1,1.878668873E-1
4.493103410E-1,-2.167099714E-2,6.875991821E-2,2.142605782E-1,2.260644904E-1
4.572754290E-1,2.597585320E-2,-6.839752197E-3,2.872469425E-1,2.885001441E-1
4.651794820E-1,3.747543693E-2,-8.370399475E-3,2.793347836E-1,2.819616876E-1
4.731750870E-1,2.051964402E-2,4.009151459E-2,1.479763985E-1,1.546783755E-1
4.810791400E-1,5.656930804E-2,6.195640564E-2,1.133680344E-1,1.410354354E-1
4.888916400E-1,4.980185628E-2,5.735301971E-2,1.798286438E-1,1.952125377E-1
4.968567280E-1,9.342616796E-2,1.005964279E-1,2.225027084E-1,2.614489347E-1
5.047607810E-1,1.085752547E-1,1.510267258E-1,2.532339096E-1,3.142054595E-1
5.127258680E-1,9.046018124E-2,1.343727112E-1,2.458624840E-1,2.944272931E-1
5.206299210E-1,3.680616617E-2,1.367969513E-1,8.799910545E-2,1.667691288E-1
5.285339740E-1,3.797653317E-2,2.155437469E-1,-8.324885368E-2,2.341616868E-1
5.364685440E-1,3.661328554E-2,2.511100769E-1,-2.638020515E-1,3.660441583E-1
5.443725970E-1,3.450241685E-2,2.557601929E-1,-3.757889271E-1,4.558738978E-1
5.523376850E-1,4.821282625E-2,3.298778534E-1,-3.659696579E-1,4.950531944E-1
5.602417380E-1,8.243104815E-2,3.873634338E-1,-2.897479534E-1,4.907129345E-1
5.681152730E-1,1.539539993E-1,5.191907883E-1,-1.854131222E-1,5.723975318E-1
5.760803610E-1,2.080249190E-1,6.198234558E-1,-2.006523609E-1,6.838982770E-1
5.839233780E-1,3.449755907E-1,7.776250839E-1,-2.341914177E-1,8.823573819E-1
5.918579480E-1,1.800710261E-1,7.439441681E-1,-3.090572357E-2,7.660506925E-1
5.997314840E-1,5.736722946E-1,9.471464157E-1,-6.923079491E-2,1.109494992E0
6.076355360E-1,3.565921187E-1,9.734220505E-1,9.747457504E-2,1.041253917E0
6.155395890E-1,3.284447491E-1,1.048157692E0,3.415501118E-1,1.150289954E0
6.234131240E-1,2.319152057E-1,1.120881081E0,6.084067822E-1,1.296270756E0
6.314392470E-1,-9.809732437E-4,1.277254105E0,6.966509819E-1,1.454888862E0
6.393127820E-1,-1.131694317E-1,1.251089096E0,3.657069206E-1,1.308347354E0
6.471863180E-1,4.267740250E-2,1.248121262E0,1.666424274E-1,1.259919737E0
6.551208880E-1,1.209312975E-1,1.254342079E0,6.494259834E-2,1.261830405E0
6.629944230E-1,1.169902980E-1,1.406537056E0,1.337761879E-1,1.417719749E0
6.710205460E-1,-8.203151822E-2,1.251946449E0,1.848285198E-1,1.268172174E0
6.788940810E-1,2.409527749E-1,1.360222816E0,-3.049421310E-2,1.381735954E0
6.867981340E-1,1.884108484E-1,1.341561317E0,-1.091480255E-2,1.354771032E0
6.947327040E-1,2.418880314E-1,1.315651894E0,-1.250357628E-1,1.343534021E0
7.026062400E-1,1.479604542E-1,1.289750099E0,2.635931969E-2,1.298476965E0
7.106323630E-1,6.224678755E-1,1.488903999E0,-1.456806660E-1,1.620346948E0
7.184753800E-1,4.817370772E-1,1.458413124E0,2.202987671E-1,1.551634944E0
7.263794330E-1,-5.763092637E-2,1.316140175E0,3.400723934E-1,1.360586460E0
7.343140030E-1,1.136694849E-1,1.576278687E0,5.745184422E-1,1.681560790E0
7.421875380E-1,-3.240415454E-1,1.491892815E0,8.898262978E-1,1.767070438E0
7.501221090E-1,-4.389825463E-1,1.555431366E0,6.179757118E-1,1.730308178E0
7.579956440E-1,-2.445886731E-1,1.472245216E0,1.040408611E-1,1.496046155E0
7.658996970E-1,-4.079353213E-1,1.149156570E0,9.639024734E-2,1.223218349E0
7.738342670E-1,-2.852358222E-1,9.959974289E-1,-1.889946461E-1,1.053133101E0
7.817383200E-1,-8.346664906E-2,1.508255005E0,1.195592880E-1,1.515286859E0
7.897339250E-1,-2.480177879E-1,1.323702812E0,5.553958416E-1,1.456765767E0
7.976379780E-1,-2.370802164E-1,1.066487312E0,6.090598106E-1,1.250822157E0
8.054809950E-1,-4.378675222E-1,1.194143295E0,4.617912769E-1,1.353128730E0
8.134460830E-1,-4.544340372E-1,1.267842293E0,2.385516167E-1,1.367786989E0
8.213501360E-1,-4.613965750E-1,1.211186409E0,-3.549695015E-2,1.296579866E0
8.293457410E-1,-5.399752259E-1,1.122713089E0,-3.520324230E-1,1.294598297E0
8.372192770E-1,-7.362537384E-1,1.064913750E0,-1.063017845E-1,1.299003823E0
8.451233290E-1,-8.856372237E-1,1.151135445E0,3.847515583E-1,1.502497875E0
8.530273820E-1,-9.576891065E-1,1.124976158E0,7.052142620E-1,1.637090998E0
8.609009170E-1,-8.406713009E-1,9.980974197E-1,6.861293316E-1,1.474347366E0
8.688965230E-1,-6.356019974E-1,8.802833557E-1,3.503847122E-1,1.140902332E0
8.768005750E-1,-4.207599163E-1,8.122272491E-1,9.753417969E-2,9.199265882E-1
8.847046280E-1,-3.758164644E-1,9.024677277E-1,-2.475340366E-1,1.008443907E0
8.926391980E-1,-3.512828946E-1,9.189596176E-1,-6.782213449E-1,1.194935414E0
9.005127340E-1,-3.185210824E-1,8.744497299E-1,-8.849045038E-1,1.284201694E0
9.085388570E-1,-2.964485884E-1,8.407068253E-1,-8.769887686E-1,1.250511508E0
9.163818740E-1,-2.017129362E-1,8.222951889E-1,-7.038924694E-1,1.101054992E0
9.242554090E-1,-3.799551725E-2,6.110877991E-1,-4.235627651E-1,7.444980682E-1
9.322204970E-1,-3.834238350E-1,5.030355453E-1,7.612609863E-2,6.370665429E-1
9.400940320E-1,-2.885847390E-1,5.625648499E-1,3.559231758E-1,7.255630014E-1
9.481201560E-1,-2.087869644E-1,4.893283844E-1,6.192891598E-1,8.164271723E-1
9.560242080E-1,-1.568467915E-1,2.523183823E-1,8.540680408E-1,9.042663880E-1
9.638977430E-1,-1.345287561E-1,3.555107117E-2,1.002514124E0,1.012124712E0
9.718628310E-1,-4.903319478E-2,-1.942386627E-1,1.089833498E0,1.108092941E0
9.797668840E-1,1.607814431E-2,-4.416971207E-1,1.110765934E0,1.195473050E0
9.877624900E-1,1.295243651E-1,-6.064472198E-1,9.564822912E-1,1.139918052E0
9.956360250E-1,2.682511210E-1,-7.983121872E-1,7.860319614E-1,1.152001413E0
1.003540077E0,3.751543462E-1,-1.011989594E0,4.583374262E-1,1.172577041E0
1.011474648E0,4.802620411E-1,-1.192680359E0,3.750693798E-2,1.286291117E0
1.019317665E0,4.744473696E-1,-1.301634789E0,-2.559280396E-1,1.408847966E0
1.027282753E0,2.792364955E-1,-1.453153610E0,-2.598361969E-1,1.502379208E0
1.035156288E0,8.185952902E-3,-1.634840012E0,-3.140307665E-1,1.664747487E0
1.043029823E0,-2.013334334E-1,-1.818141460E0,-3.608281612E-1,1.864502744E0
1.050964394E0,-3.186226189E-1,-1.945519924E0,-4.996837378E-1,2.033777762E0
1.058868447E0,-5.842661858E-2,-2.184668064E0,-7.691235542E-1,2.316838204E0
1.071746865E0,2.086511254E-2,-2.450066566E0,-9.129416347E-1,2.614712979E0
1.079620400E0,3.597326279E-1,-2.482936859E0,-8.163253069E-1,2.638327125E0
1.087554970E0,3.897939920E-1,-2.579849720E0,-5.514886379E-1,2.666777766E0
1.095428505E0,4.761540294E-1,-2.616452217E0,-3.639353514E-1,2.684211952E0
1.103393593E0,4.228846431E-1,-2.691054344E0,-2.238914967E-1,2.733264039E0
1.111297646E0,3.026971221E-1,-2.700892925E0,-1.107317209E-1,2.720056921E0
1.119171181E0,5.404546857E-2,-2.645756245E0,2.926177979E-1,2.662437266E0
1.127105751E0,-2.051429451E-1,-2.623683453E0,7.578692436E-1,2.738642780E0
1.135009804E0,-3.132360578E-1,-2.637390137E0,9.207347631E-1,2.810995565E0
1.142944374E0,-2.595940828E-1,-2.684590816E0,7.001664639E-1,2.786512160E0
1.150817909E0,-1.226874590E-1,-2.755843163E0,2.307207584E-1,2.768204439E0
1.158721962E0,3.034996986E-2,-2.853208542E0,-1.718531847E-1,2.858540470E0
1.166687050E0,3.123319149E-2,-2.847035885E0,-2.832354307E-1,2.861260413E0
1.174591103E0,4.554454088E-1,-3.012613297E0,-4.841942787E-1,3.085079171E0
1.187439003E0,3.740517795E-1,-2.863290787E0,1.719290018E-1,2.892733732E0
1.195312538E0,2.824155688E-1,-2.658128262E0,5.662915707E-1,2.732414784E0
1.203247109E0,3.177085519E-1,-2.529291630E0,6.744518280E-1,2.636880760E0
1.211151161E0,4.469656050E-1,-2.453180313E0,5.493841171E-1,2.553369305E0
1.219055214E0,1.510709971E-1,-2.422886848E0,3.224780560E-1,2.448917153E0
1.226959267E0,5.147963166E-1,-2.318740368E0,-2.125198841E-1,2.384687997E0
1.234832802E0,4.531635940E-1,-2.358586311E0,-4.335156679E-1,2.440537331E0
1.242767372E0,3.667247891E-1,-2.319471359E0,-8.931341767E-1,2.512393901E0
1.250640907E0,2.612574697E-1,-2.206029415E0,-1.188277364E0,2.519290444E0
1.258575478E0,8.513474464E-2,-2.123183727E0,-1.200238109E0,2.440436146E0
1.266479531E0,-7.333701849E-2,-2.080407619E0,-1.037499428E0,2.325914711E0
1.274353066E0,-1.091106534E-1,-2.029709339E0,-6.648352146E-1,2.138604919E0
1.282348671E0,-1.165865660E-1,-1.961169243E0,-2.809876204E-1,1.984623710E0
1.290252724E0,-1.109276414E-1,-1.956672668E0,8.077263832E-3,1.959831145E0
1.298278847E0,-3.334991038E-1,-1.949375629E0,5.076885223E-2,1.978348926E0
1.306152382E0,-3.965547085E-1,-1.858006954E0,-1.184054613E-1,1.903540210E0
1.314025917E0,-4.100841880E-1,-1.802498817E0,-3.207626343E-1,1.876182213E0
1.321929970E0,-4.218118787E-1,-1.756455898E0,-5.303049088E-1,1.882627387E0
1.329834023E0,-3.455041647E-1,-1.655087471E0,-3.959478140E-1,1.736508663E0
1.337768593E0,-1.910220385E-1,-1.493592262E0,-1.930907965E-1,1.518088048E0
1.345642128E0,-5.825710297E-2,-1.413143158E0,-1.446908712E-1,1.421725333E0
1.353515663E0,3.142077029E-1,-1.255704880E0,-5.196225643E-2,1.295461810E0
1.361450234E0,6.105484962E-1,-1.052245140E0,2.929568291E-2,1.216900792E0
1.369354286E0,6.724494696E-1,-9.534559250E-1,8.439362049E-2,1.169781507E0
1.377380409E0,6.362224221E-1,-8.732147217E-1,-1.092195511E-3,1.080409234E0
1.385253945E0,4.680252373E-1,-7.589082718E-1,-9.511554241E-2,8.966807426E-1
1.393127480E0,2.181836069E-1,-7.159719467E-1,4.468846321E-2,7.498112919E-1
1.401062050E0,-4.067292809E-2,-7.084159851E-1,2.071032524E-1,7.391882387E-1
1.408935585E0,-1.562730968E-1,-6.432313919E-1,3.674631119E-1,7.570977763E-1
1.416931191E0,-1.664300561E-1,-5.710067749E-1,7.471899986E-1,9.550081647E-1
1.424835243E0,-4.943665862E-2,-5.970649719E-1,1.027672052E0,1.189554711E0
1.432708779E0,1.726233512E-1,-4.158401489E-1,1.089632273E0,1.178991239E0
1.440704384E0,3.732072711E-1,-5.013370514E-2,1.020879745E0,1.088114199E0
1.448577919E0,5.054137111E-1,1.892004013E-1,1.155602455E0,1.275404581E0
1.456512490E0,4.947811365E-1,3.242244720E-1,8.878564835E-1,1.066873477E0
1.464355507E0,4.750384688E-1,5.788812637E-1,4.587221146E-1,8.781748361E-1
1.472229042E0,3.696829081E-1,7.258415222E-1,1.595649719E-1,8.300435821E-1
1.480163613E0,2.516290843E-1,6.552038193E-1,-8.298397064E-3,7.019103250E-1
1.488006630E0,-2.636426687E-2,5.487823486E-1,-1.784861088E-1,5.776802158E-1
1.495941200E0,-1.618850827E-1,5.335836411E-1,-1.337914467E-1,5.734269206E-1
1.503845253E0,-2.580336928E-1,4.688587189E-1,-7.037997246E-2,5.397807198E-1
1.511718788E0,-2.416833043E-1,3.352079391E-1,2.595174313E-1,4.879799987E-1
1.519653359E0,-2.774187624E-1,3.601074219E-1,7.355813980E-1,8.647071864E-1
1.527526894E0,-8.720234036E-2,4.149084091E-1,9.277257919E-1,1.020013912E0
1.535553017E0,-1.045578718E-2,2.563371658E-1,8.808441162E-1,9.174445068E-1
1.543457070E0,1.083600521E-2,5.025844574E-1,6.788628101E-1,8.447267433E-1
1.551300087E0,2.284051478E-1,8.097352982E-1,5.110890865E-1,9.844044997E-1
1.559265175E0,2.031824440E-1,8.760881424E-1,1.907780170E-1,9.193529195E-1
1.567169228E0,1.500692815E-1,8.392620087E-1,2.932491302E-1,9.015966730E-1
1.575164833E0,1.503128856E-1,8.883018494E-1,2.941164970E-1,9.477228777E-1
1.583068886E0,2.900394797E-1,8.884725571E-1,7.305955887E-2,9.374668440E-1
1.590942421E0,6.782825589E-1,6.472597122E-1,9.422016144E-2,9.422790476E-1
1.598938027E0,1.231413782E-1,2.228546143E-1,2.823085785E-1,3.801659001E-1
1.606811562E0,2.205294371E-1,2.977132797E-1,3.664298058E-1,5.210923451E-1
1.614746132E0,3.249800205E-1,3.140029907E-1,3.144683838E-1,5.505454171E-1
1.622619667E0,6.276845932E-2,6.737804413E-1,4.236483574E-2,6.780226706E-1
1.630493202E0,4.275837541E-2,1.316315651E0,-2.832055092E-2,1.317314399E0
1.638427773E0,-6.870675087E-2,1.652208328E0,-9.274387360E-2,1.656235009E0
1.646331825E0,1.107787192E-1,1.915815353E0,-8.319473267E-2,1.920817991E0
1.654357948E0,-9.253099561E-2,1.812385559E0,3.504536152E-1,1.848275179E0
1.662262001E0,3.585413098E-2,1.896206856E0,4.166159630E-1,1.941765902E0
1.670135536E0,4.156884551E-1,1.985383034E0,5.457444191E-1,2.100566508E0
1.678070107E0,-2.304315567E-2,1.942054749E0,1.005790710E0,2.187172281E0
1.685943642E0,-2.657638788E-1,1.658347130E0,1.143729210E0,2.031960174E0
1.693878212E0,4.998362064E-2,1.756430626E0,9.718966484E-1,2.008016434E0
1.701751747E0,-2.497093678E-1,1.916358948E0,1.115374565E0,2.231332966E0
1.709655800E0,-1.340754628E-1,2.401650429E0,8.290138245E-1,2.544241524E0
1.717620888E0,-2.214259505E-1,2.764826775E0,4.544613361E-1,2.810663916E0
1.725494423E0,-3.847846389E-1,2.999047279E0,1.105327606E-1,3.025650557E0
1.738433876E0,-1.149605155E0,3.042483330E0,-1.208658218E-1,3.254674388E0
1.746307411E0,-8.185973763E-1,3.005011559E0,-3.356170654E-2,3.114694611E0
1.754211464E0,-8.706055880E-1,2.979520798E0,-1.683115959E-2,3.104155531E0
1.762084999E0,-7.076249719E-1,3.054450035E0,1.866190434E-1,3.140895539E0
1.770050087E0,-6.090821624E-1,3.112061501E0,5.755937099E-1,3.222920412E0
1.777923622E0,-6.071114540E-1,3.335925102E0,5.729362965E-1,3.438784175E0
1.785797157E0,-6.267444491E-1,3.563202858E0,6.744215488E-1,3.680226574E0
1.793731728E0,-6.649098992E-1,3.772452354E0,6.571989059E-1,3.886568196E0
1.801605263E0,-6.954472661E-1,3.896331787E0,6.967759132E-1,4.018774063E0
1.809509316E0,-7.783420682E-1,3.897022247E0,8.014340401E-1,4.053997446E0
1.817413368E0,-7.804758549E-1,3.829011917E0,9.533250332E-1,4.022350487E0
1.825286904E0,-8.126972914E-1,3.730685234E0,9.174792767E-1,3.926863561E0
1.833221474E0,-8.129311800E-1,3.613822937E0,8.691651821E-1,3.804736711E0
1.841095009E0,-7.642557621E-1,3.542780876E0,6.435182095E-1,3.680964397E0
1.849121132E0,-6.972420812E-1,3.482435226E0,1.524989605E-1,3.554821734E0
1.856994667E0,-3.859071136E-1,3.466721535E0,-1.694650650E-1,3.492248689E0
1.864898720E0,1.983475685E-2,3.326523781E0,-3.344581127E-1,3.343354021E0
1.872863808E0,-7.897703648E-1,3.050258636E0,-1.012063026E-1,3.152468508E0
1.880767861E0,-5.221022367E-1,3.336997986E0,-2.311074734E-1,3.385492131E0
1.888702431E0,-2.339091301E-1,3.134970665E0,-2.654473782E-1,3.154871925E0
1.896575966E0,-4.198236465E-1,2.799187660E0,-1.354398727E-1,2.833733828E0
1.904480019E0,-4.317744374E-1,2.849090576E0,-4.640150070E-2,2.881995728E0
1.912445107E0,-3.138974607E-1,2.934046745E0,1.170070171E-1,2.953108965E0
1.920318642E0,-3.357029259E-1,2.778721809E0,1.925387383E-1,2.805541394E0
1.928253212E0,-3.688916564E-1,2.667289734E0,2.904384136E-1,2.708296522E0
1.936157265E0,-3.920813799E-1,2.564125061E0,8.480250835E-1,2.729031271E0
1.944030800E0,-3.086337149E-1,2.363525391E0,1.442654610E0,2.786172889E0
1.951965370E0,-3.555781543E-1,2.049080849E0,1.910610676E0,2.824110710E0
1.959808388E0,-4.244284034E-1,1.875423431E0,1.840341568E0,2.661617855E0
1.967742958E0,-3.158271313E-1,1.627145767E0,1.203316212E0,2.048248039E0
1.975647011E0,-2.432954311E-1,1.229385376E0,5.840435028E-1,1.382638016E0
1.983520546E0,-2.451509833E-1,9.028882980E-1,-2.005684376E-1,9.568353994E-1
1.991516152E0,-2.886860371E-1,7.126770020E-1,-8.569281101E-1,1.151335713E0
1.999389687E0,-3.613974750E-1,4.229860306E-1,-1.264749527E0,1.381707886E0
2.007354775E0,-5.252109170E-1,2.621240616E-1,-1.518124461E0,1.627653959E0
2.015258827E0,-5.930617452E-1,3.691444397E-1,-1.680338502E0,1.819760240E0
2.023132363E0,-7.863433361E-1,3.527431488E-1,-1.687801600E0,1.895108918E0
2.031066933E0,-8.853617907E-1,2.285184860E-1,-1.426944017E0,1.694772972E0
2.038970986E0,-1.137062073E0,1.083183289E-2,-1.221655011E0,1.668972274E0
2.047058144E0,-9.364163876E-1,-1.530189514E-1,-9.458881617E-1,1.339774184E0
2.054931679E0,-7.771937847E-1,-4.740400314E-1,-2.371890545E-1,9.407458626E-1
2.062805214E0,-6.975662708E-1,-6.405086517E-1,2.916996479E-1,9.909282112E-1
2.070739784E0,-6.750946045E-1,-8.642158508E-1,6.981151104E-1,1.299994796E0
2.078613320E0,-2.336536944E-1,-9.179630280E-1,5.904753208E-1,1.116203957E0
2.086669960E0,9.352481365E-2,-1.187379837E0,4.940698147E-1,1.289466072E0
2.094543495E0,1.275300980E-1,-1.349343300E0,3.114147186E-1,1.390672641E0
2.102417031E0,1.043484211E-1,-1.410627365E0,6.972873211E-2,1.416199228E0
2.110382118E0,1.150330454E-1,-1.558340073E0,-2.075850964E-1,1.576308331E0
2.118255654E0,1.978371441E-1,-1.590804100E0,-4.604063034E-1,1.667864258E0
2.126190224E0,2.149034142E-1,-1.656252384E0,-7.947902679E-1,1.849607258E0
2.134094277E0,1.638775766E-1,-1.832586765E0,-9.385048747E-1,2.065434945E0
2.141967812E0,7.070186734E-2,-2.144424915E0,-9.500770569E-1,2.346530073E0
2.149902382E0,-5.610665679E-2,-2.282157898E0,-7.090612650E-1,2.390431029E0
2.157806435E0,-2.122907341E-1,-2.416325569E0,-4.356795549E-1,2.464449895E0
2.165741005E0,-2.066940963E-1,-2.525624275E0,-9.187340736E-3,2.534084615E0
2.173614540E0,-2.383560240E-1,-2.596021175E0,4.188107252E-1,2.640367770E0
2.181488075E0,-5.761057138E-3,-2.723961353E0,9.837284088E-1,2.896156112E0
2.189453163E0,-4.294186831E-3,-2.730298042E0,1.197200537E0,2.981247216E0
2.197296181E0,3.984525800E-2,-2.728058338E0,9.187552929E-1,2.878888888E0
2.205261269E0,2.278857976E-1,-2.814891338E0,4.666225910E-1,2.862390928E0
2.213165322E0,7.223740220E-2,-2.885109901E0,3.514127731E-1,2.907330102E0
2.220977822E0,-3.579217196E-2,-2.868498325E0,3.004046679E-1,2.884407510E0
2.228973427E0,-5.923166871E-2,-2.896863461E0,1.104638577E-1,2.899573859E0
2.236846962E0,-1.231083423E-1,-3.044281483E0,-1.213641167E-1,3.049185901E0
2.244781532E0,-9.623408318E-2,-3.185807228E0,-2.449492216E-1,3.196659008E0
2.252624550E0,-2.980917692E-3,-3.187764168E0,-3.657367229E-1,3.208677707E0
2.260528603E0,1.324172914E-1,-3.126697540E0,-2.855571508E-1,3.142501350E0
2.268493691E0,3.071757555E-1,-3.177495480E0,-8.519172668E-2,3.193445177E0
2.276397743E0,4.424617290E-1,-3.354917049E0,1.948511600E-1,3.389573390E0
2.284332314E0,5.126454234E-1,-3.412464619E0,4.476312399E-1,3.479668638E0
2.292236366E0,5.756621361E-1,-3.388620853E0,8.754389286E-1,3.546904496E0
2.300109902E0,5.077503324E-1,-3.367253304E0,1.236946106E0,3.623015440E0
2.308044472E0,4.943554401E-1,-3.284023762E0,1.347441554E0,3.583964022E0
2.315918007E0,4.298085868E-1,-3.136499882E0,1.216204524E0,3.391389151E0
2.323852577E0,4.242733121E-1,-3.037167549E0,8.190158606E-1,3.174142647E0
2.331756630E0,4.323498011E-1,-2.909247398E0,3.798425198E-1,2.965624237E0
2.339630165E0,5.661307573E-1,-2.869791508E0,7.648432255E-2,2.926099312E0
2.347564736E0,7.246997356E-1,-2.885111332E0,-2.215147018E-1,2.982972656E0
2.355468788E0,6.384162903E-1,-2.818470478E0,-3.124176264E-1,2.906708786E0
2.363403359E0,1.091483474E0,-2.899714947E0,-5.171021819E-1,3.141190477E0
2.371276894E0,7.992429137E-1,-2.836804867E0,-7.250436544E-1,3.035117689E0
2.379180947E0,6.361472011E-1,-2.581411362E0,-7.715593576E-1,2.768333745E0
2.387146034E0,3.015357256E-1,-2.351728916E0,-5.778192878E-1,2.440374524E0
2.395050087E0,2.109744027E-2,-2.121112823E0,-2.965238094E-1,2.141842917E0
2.402984657E0,-2.328982204E-1,-1.897195339E0,-8.742952347E-2,1.913435564E0
2.410888710E0,-3.648157418E-1,-1.807078838E0,1.258420944E-2,1.843578807E0
2.418762245E0,-3.128178716E-1,-1.702605724E0,-8.808588982E-2,1.733343704E0
2.426696816E0,-2.629505396E-1,-1.665225029E0,-1.138314009E-1,1.689696710E0
2.434570351E0,-1.122137457E-1,-1.766783237E0,-6.456685066E-2,1.771520198E0
2.442596474E0,-3.591404855E-2,-1.765394211E0,-2.423253059E-1,1.782309763E0
2.450500527E0,-9.130422026E-2,-1.636913300E0,-1.933856010E-1,1.650823916E0
2.458404579E0,-3.452423215E-1,-1.448303223E0,1.225844622E-1,1.493921496E0
2.466339150E0,-6.748200059E-1,-1.309387207E0,3.855831623E-1,1.522678979E0
2.474212685E0,-7.663324475E-1,-1.191729546E0,6.212188005E-1,1.547060932E0
2.482147255E0,-5.929743648E-1,-1.083609581E0,7.685453892E-1,1.454816255E0
2.490020790E0,-3.182774186E-1,-1.064167023E0,7.324255705E-1,1.330488325E0
2.497924843E0,-3.710573912E-2,-8.627767563E-1,4.549795389E-1,9.760978168E-1
2.505859413E0,2.698715627E-1,-5.200805664E-1,1.728867292E-1,6.109044746E-1
2.513763466E0,4.465785623E-1,-4.094972610E-1,2.352735996E-1,6.499800657E-1
