"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.119031573E1,1.038586378E0,-1.364125252E0,-2.050163746E-1,1.726711059E0
1.119825030E1,1.021830440E0,-1.426395416E0,7.223987579E-2,1.756120705E0
1.120618487E1,1.043803453E0,-1.493350029E0,2.938899994E-1,1.845532793E0
1.121405840E1,1.023479462E0,-1.531462669E0,5.402624607E-1,1.919575902E0
1.122208453E1,9.377455115E-1,-1.533527374E0,6.082359552E-1,1.897636380E0
1.122995806E1,8.628649712E-1,-1.506812096E0,4.671522379E-1,1.798123984E0
1.123783160E1,8.560705185E-1,-1.319704056E0,5.171269178E-3,1.573055075E0
1.124576617E1,9.367325902E-1,-1.175687790E0,-5.569728017E-1,1.603099631E0
1.125363970E1,1.061337948E0,-1.002878189E0,-1.023576260E0,1.783230569E0
1.126166583E1,1.156220555E0,-8.657054901E-1,-1.261051655E0,1.917431418E0
1.126953936E1,1.140294552E0,-7.281589508E-1,-1.265785694E0,1.852754853E0
1.127741290E1,1.037343144E0,-5.447511673E-1,-1.107888699E0,1.612529690E0
1.128534747E1,8.375388980E-1,-4.496088028E-1,-1.036091924E0,1.406095998E0
1.129322100E1,7.431021333E-1,-3.256988525E-1,-1.082164049E0,1.352538189E0
1.130121661E1,8.603486419E-1,-2.144594193E-1,-1.193734050E0,1.487008275E0
1.130905962E1,9.472779036E-1,-1.254758835E-1,-1.053313136E0,1.422163207E0
1.131696368E1,1.030923605E0,-6.817436218E-2,-7.765974998E-1,1.292499478E0
1.132489825E1,9.445924759E-1,5.097961426E-2,-2.321621627E-1,9.740395969E-1
1.133280230E1,8.145920038E-1,9.345054626E-2,4.790402353E-1,9.496171251E-1
1.134079791E1,8.398098946E-1,1.796426773E-1,8.855735064E-1,1.233609576E0
1.134864092E1,8.548783660E-1,2.740755081E-1,9.682833552E-1,1.320419275E0
1.135654498E1,7.660922408E-1,3.992452621E-1,6.439830065E-1,1.077500911E0
1.136447955E1,6.190440655E-1,5.360918045E-1,6.443712115E-2,8.214390546E-1
1.137235308E1,5.713505745E-1,6.623735428E-1,-4.187433124E-1,9.698072751E-1
1.138031817E1,6.686508656E-1,7.969827652E-1,-1.138397932E0,1.542149591E0
1.138819170E1,5.983889103E-1,9.125938416E-1,-1.618055344E0,1.951665930E0
1.139606524E1,7.714855671E-1,1.021110535E0,-1.891107798E0,2.283450329E0
1.140403033E1,9.224138856E-1,1.109598160E0,-2.067829132E0,2.521502086E0
1.141193438E1,1.033255816E0,1.195970535E0,-1.958684921E0,2.516825326E0
1.141992999E1,1.022480607E0,1.292201042E0,-1.553974271E0,2.264969351E0
1.142783404E1,1.079864860E0,1.352861404E0,-1.054201007E0,2.026741685E0
1.143570757E1,9.588236809E-1,1.401867867E0,-4.069979191E-1,1.746488956E0
1.144370318E1,7.485320568E-1,1.425424576E0,2.422054261E-1,1.628127430E0
1.145157671E1,5.521903038E-1,1.425471306E0,7.894114256E-1,1.720480449E0
1.145957232E1,2.850166559E-1,1.385014534E0,1.236366749E0,1.878324384E0
1.146747637E1,-6.829142570E-3,1.419048309E0,1.150160789E0,1.826640245E0
1.147534991E1,-1.620373726E-1,1.465031624E0,3.366793394E-1,1.511928155E0
1.148328448E1,-6.027555466E-2,1.465179443E0,-5.947510004E-1,1.582438844E0
1.149115801E1,1.475474834E-1,1.450731277E0,-1.456153393E0,2.060770294E0
1.149915362E1,1.313778162E-1,1.529587746E0,-1.637021422E0,2.244267796E0
1.150708819E1,1.216628551E-1,1.575133324E0,-1.534020424E0,2.202059377E0
1.151499224E1,9.925842285E-3,1.457871437E0,-1.212635159E0,1.896304743E0
1.152295733E1,-2.898559570E-1,1.266443253E0,-3.819605112E-1,1.354174590E0
1.153089190E1,-5.985140800E-1,1.022397995E0,5.648036599E-1,1.312448071E0
1.153894854E1,-9.489672184E-1,6.658649445E-1,1.183748007E0,1.656856738E0
1.154682208E1,-1.274603605E0,3.139696121E-1,1.561624527E0,2.040064320E0
1.155472613E1,-1.498923779E0,5.039024353E-2,2.027860165E0,2.522207073E0
1.156269122E1,-1.634346008E0,-1.346120834E-1,2.331755400E0,2.850664928E0
1.157059527E1,-1.717515945E0,-2.054719925E-1,2.399220467E0,2.957759052E0
1.157862139E1,-1.554412842E0,-1.167278290E-1,2.055371284E0,2.579607681E0
1.158652545E1,-1.260392666E0,-4.981994629E-3,1.280851722E0,1.796996279E0
1.159436846E1,-8.609538078E-1,1.053647995E-1,4.551045895E-1,9.795220199E-1
1.160233355E1,-5.473608971E-1,1.841278076E-1,3.431957960E-2,5.785195197E-1
1.161023760E1,-3.571033478E-1,2.388486862E-1,-8.246201277E-2,4.374602604E-1
1.161817217E1,-4.428997040E-1,2.105636597E-1,2.210603356E-1,5.379264583E-1
1.162607623E1,-5.473895073E-1,1.179809570E-1,5.864595771E-1,8.108573330E-1
1.163394976E1,-5.755198002E-1,-4.632759094E-2,9.266337752E-1,1.091796428E0
1.164188433E1,-5.581660271E-1,-2.608261108E-1,1.113355160E0,1.272454041E0
1.164981890E1,-6.743180752E-1,-3.937005997E-1,1.110687971E0,1.357693926E0
1.165787554E1,-8.682286739E-1,-5.812482834E-1,1.229596734E0,1.613560884E0
1.166574908E1,-8.917396069E-1,-7.685346603E-1,1.543718338E0,1.941368424E0
1.167362261E1,-8.889279366E-1,-9.246101379E-1,1.860180736E0,2.259506396E0
1.168155718E1,-8.693428040E-1,-1.047321320E0,2.050098896E0,2.460801565E0
1.168943072E1,-6.944844723E-1,-1.074608803E0,1.980359793E0,2.357735708E0
1.169739581E1,-3.089249134E-1,-9.649314880E-1,1.098750472E0,1.494583547E0
1.170533038E1,-1.927893162E-1,-9.272823334E-1,4.433709383E-1,1.045752378E0
1.171323443E1,-1.449713707E-1,-9.144935608E-1,-1.478431225E-1,9.376421278E-1
1.172116900E1,-5.325937271E-2,-9.990806580E-1,-5.742068291E-1,1.153564998E0
1.172904254E1,4.900932312E-3,-1.054384232E0,-7.842904329E-1,1.314101065E0
1.173700762E1,1.137821674E-1,-1.109858513E0,-8.002946377E-1,1.373027242E0
1.174488116E1,3.108067513E-1,-1.160865784E0,-7.711036205E-1,1.427869391E0
1.175275469E1,4.679607153E-1,-1.228804588E0,-7.361071706E-1,1.506917952E0
1.176068926E1,5.837314129E-1,-1.279971123E0,-6.064561009E-1,1.531945639E0
1.176853228E1,6.300463676E-1,-1.316162109E0,-4.505062103E-1,1.527153224E0
1.177658892E1,5.929203033E-1,-1.376615524E0,-2.190290689E-1,1.514793227E0
1.178449297E1,6.210023165E-1,-1.348407745E0,-1.083171368E-2,1.484575579E0
1.179242754E1,5.402343273E-1,-1.320266724E0,8.767819405E-2,1.429211256E0
1.180036212E1,3.837140799E-1,-1.299491882E0,7.660210133E-2,1.357123255E0
1.180823565E1,3.046145439E-1,-1.278944016E0,5.190432072E-2,1.315743848E0
1.181629229E1,3.331853151E-1,-1.220560074E0,8.570075035E-2,1.268118278E0
1.182416583E1,3.383396864E-1,-1.114448547E0,1.959393024E-1,1.181042556E0
1.183203936E1,2.708349228E-1,-1.029802322E0,3.610713482E-1,1.124374002E0
1.184000445E1,1.471121311E-1,-8.685741425E-1,5.431571007E-1,1.034931233E0
1.184790850E1,5.410194397E-3,-6.261672974E-1,4.586731195E-1,7.762060197E-1
1.185584307E1,-4.645347595E-2,-4.512548447E-1,1.097060442E-1,4.667164840E-1
1.186374712E1,-1.771655083E-1,-2.623367310E-1,-3.672351837E-1,4.848400333E-1
1.187162066E1,-2.962875366E-1,-6.400203705E-2,-8.452233672E-1,8.979337980E-1
1.187955523E1,-3.495724201E-1,1.696205139E-2,-1.168569088E0,1.219853393E0
1.188745928E1,-3.396251202E-1,8.122920990E-2,-1.262127757E0,1.309545678E0
1.189548541E1,-3.263876438E-1,6.898975372E-2,-1.152877092E0,1.200172517E0
1.190335894E1,-3.079454899E-1,5.687999725E-2,-8.206342459E-1,8.783543273E-1
1.191123248E1,-1.986210346E-1,8.397102356E-2,-4.150263071E-1,4.677053386E-1
1.191916705E1,-2.416753769E-2,1.463108063E-1,-6.157582998E-2,1.605693145E-1
1.192707110E1,2.299389839E-1,2.911024094E-1,3.162217140E-1,4.874512504E-1
1.193509722E1,4.677598476E-1,4.386024475E-1,5.917512774E-1,8.725485410E-1
1.194300128E1,6.659550667E-1,5.788488388E-1,6.705763340E-1,1.108257528E0
1.195087481E1,8.009060621E-1,7.623167038E-1,5.394693017E-1,1.230286310E0
1.195880938E1,7.345076799E-1,9.245223999E-1,3.256821632E-1,1.224872267E0
1.196671343E1,6.589603424E-1,1.077507019E0,6.877189875E-2,1.264903033E0
1.197464800E1,7.071636915E-1,1.252351761E0,-3.461486101E-1,1.479285057E0
1.198252154E1,7.445815802E-1,1.432276726E0,-7.571849823E-1,1.783016390E0
1.199039507E1,7.093921900E-1,1.521763802E0,-1.058648109E0,1.984877368E0
1.199836016E1,7.018092871E-1,1.645355225E0,-1.180816650E0,2.143375388E0
1.200623370E1,4.630924463E-1,1.735989571E0,-1.157914519E0,2.137493962E0
1.201425982E1,-4.018831253E-2,1.731591225E0,-7.801648974E-1,1.899652741E0
1.202213336E1,-3.359596729E-1,1.705803871E0,-3.928992748E-1,1.782415661E0
1.203003741E1,-5.575757027E-1,1.634239197E0,7.330536842E-3,1.726754804E0
1.203797198E1,-6.089560986E-1,1.473320961E0,3.921446800E-1,1.641730683E0
1.204587603E1,-4.699859619E-1,1.407512665E0,5.623498559E-1,1.586888801E0
1.205387164E1,-1.529753208E-1,1.419937134E0,3.443377912E-1,1.469078428E0
1.206177569E1,6.712726355E-1,1.592196465E0,-3.969423771E-1,1.772924077E0
1.206961871E1,1.741206527E0,1.896016121E0,-1.080949903E0,2.791976001E0
1.207761431E1,2.490850449E0,2.145559311E0,-1.272106647E0,3.525055466E0
1.208548785E1,2.743117809E0,2.338898659E0,-1.269331932E0,3.821824931E0
1.209351397E1,2.892413139E0,2.500253677E0,-1.222625732E0,4.013992514E0
1.210138750E1,2.754426718E0,2.594097137E0,-1.242458582E0,3.982450229E0
1.210926104E1,2.427165270E0,2.538511276E0,-1.156343341E0,3.697607425E0
1.211719561E1,1.706250072E0,2.299865723E0,-7.376420498E-1,2.957158677E0
1.212506915E1,6.442980766E-1,1.923731804E0,-7.170096040E-2,2.030025885E0
1.213300372E1,-5.787622929E-1,1.531320572E0,3.221907914E-1,1.668447000E0
1.214093829E1,-1.321169376E0,9.971933365E-1,8.764696121E-1,1.872987467E0
1.214881182E1,-1.730367184E0,4.952850342E-1,1.591301799E0,2.402440274E0
1.215677691E1,-1.810007811E0,3.004074097E-2,2.003074169E0,2.699877191E0
1.216468096E1,-1.450803518E0,-2.843790054E-1,2.136911154E0,2.598478699E0
1.217270708E1,-5.462918282E-1,-5.047302246E-1,2.020414591E0,2.152965973E0
1.218058062E1,3.359847069E-1,-5.826473236E-1,1.515311599E0,1.657869979E0
1.218848467E1,1.026475430E0,-6.779832840E-1,9.988076687E-1,1.584591398E0
1.219641924E1,1.582805276E0,-7.207174301E-1,6.065899730E-1,1.841916814E0
1.220432330E1,2.077722311E0,-6.651725769E-1,1.662660837E-1,2.187928008E0
1.221231890E1,2.503894806E0,-5.348644257E-1,-3.814478815E-1,2.588642818E0
1.222019244E1,2.849015951E0,-4.101428986E-1,-8.681201935E-1,3.006450026E0
1.222812701E1,3.218327999E0,-2.346429825E-1,-1.326712132E0,3.488962241E0
1.223609210E1,3.422068596E0,-6.057643890E-2,-1.489536643E0,3.732685681E0
1.224399615E1,3.299857140E0,2.591514587E-2,-1.128304362E0,3.487520533E0
1.225199175E1,3.047321081E0,2.283954620E-2,-5.587035418E-1,3.098199003E0
1.225989581E1,2.593421459E0,-3.908348083E-2,1.948007047E-1,2.601020895E0
1.226776934E1,2.029361963E0,-1.694793701E-1,8.007862568E-1,2.188216594E0
1.227573443E1,1.511457920E0,-2.896900177E-1,1.347802162E0,2.045726282E0
1.228363848E1,9.945234656E-1,-3.546457291E-1,1.539357662E0,1.866674189E0
1.229163409E1,5.603253841E-1,-4.294176102E-1,1.469187498E0,1.629992615E0
1.229950762E1,2.227590084E-1,-4.919433594E-1,1.271812677E0,1.381715358E0
1.230738116E1,5.028581619E-2,-5.405387878E-1,1.077678919E0,1.206690804E0
1.231537676E1,1.838004589E-2,-5.513362885E-1,7.708131075E-1,9.478725525E-1
1.232325030E1,1.631724834E-1,-6.181192398E-1,3.886457086E-1,7.481591681E-1
1.233127642E1,5.647492409E-1,-7.454853058E-1,2.794191241E-2,9.356659643E-1
1.233918047E1,1.002126217E0,-8.616809845E-1,-2.645926178E-1,1.347872519E0
1.234705401E1,1.494888186E0,-9.589920044E-1,-4.155646861E-1,1.824020384E0
1.235498858E1,1.735887408E0,-1.106478691E0,-4.084136486E-1,2.098666695E0
1.236286212E1,1.896792293E0,-1.208010674E0,-2.312532663E-1,2.260661156E0
1.237079668E1,1.995073557E0,-1.285141945E0,-8.331775665E-3,2.373178825E0
1.237870074E1,2.033796549E0,-1.373759270E0,1.112017632E-1,2.456808655E0
1.238666583E1,2.016128540E0,-1.411650658E0,7.967263460E-2,2.462494588E0
1.239460040E1,1.913015962E0,-1.420407295E0,4.170536995E-3,2.382688470E0
1.240247393E1,1.853843689E0,-1.438341141E0,-8.651798964E-2,2.347987867E0
1.241046954E1,1.796075583E0,-1.369617462E0,-2.421066463E-1,2.271641503E0
1.241837359E1,1.645657182E0,-1.312410355E0,-4.428724051E-1,2.150986859E0
1.242621661E1,1.472473145E0,-1.240255356E0,-6.078969240E-1,2.018898011E0
1.243418170E1,1.375019789E0,-1.093604088E0,-7.936708927E-1,1.927838895E0
1.244205523E1,1.395781040E0,-9.276103973E-1,-1.077281475E0,1.992285406E0
1.245005084E1,1.484290481E0,-7.781515121E-1,-1.225202918E0,2.075996194E0
1.245789385E1,1.578653812E0,-5.924148560E-1,-1.240660667E0,2.093404431E0
1.246579791E1,1.599717379E0,-4.446172714E-1,-1.186416984E0,2.040677698E0
1.247373248E1,1.567785263E0,-3.129396439E-1,-1.079426646E0,1.929000709E0
1.248160601E1,1.454678416E0,-1.098766327E-1,-9.384744763E-1,1.734617108E0
1.248963213E1,1.163989663E0,1.353244781E-1,-7.846060991E-1,1.410245149E0
1.249753619E1,1.017681241E0,3.229513168E-1,-5.942735076E-1,1.221938486E0
1.250540972E1,8.751987815E-1,4.856262207E-1,-2.978536487E-1,1.044280867E0
1.251334429E1,6.450243592E-1,6.670036316E-1,1.415080726E-1,9.386025800E-1
1.252124834E1,3.902713060E-1,7.529802322E-1,5.257365108E-1,9.978425734E-1
1.252924395E1,1.320543885E-1,8.129243851E-1,8.581318855E-1,1.189401005E0
1.253714800E1,-1.019488573E-1,8.545465469E-1,1.005482316E0,1.323494639E0
1.254499102E1,-4.316223264E-1,9.072523117E-1,9.298440218E-1,1.368946491E0
1.255298663E1,-5.422454476E-1,1.034442902E0,5.308610201E-1,1.282932447E0
1.256086016E1,-6.226981878E-1,1.109430313E0,5.927285552E-2,1.273617652E0
1.256888629E1,-5.828533173E-1,1.258392334E0,-4.325567186E-1,1.452712831E0
1.257679034E1,-6.107319593E-1,1.330806732E0,-7.451771498E-1,1.642963502E0
1.258466387E1,-5.853002071E-1,1.482295990E0,-8.676549196E-1,1.814553056E0
1.259259844E1,-6.136626005E-1,1.511794090E0,-8.406687379E-1,1.835436484E0
1.260047198E1,-6.317769289E-1,1.510278702E0,-6.636708379E-1,1.766505824E0
1.260843707E1,-5.196449757E-1,1.484855652E0,-3.990729749E-1,1.622986891E0
1.261631060E1,-3.753881454E-1,1.401986122E0,-6.548106670E-2,1.452848621E0
1.262418414E1,-2.415457964E-1,1.278450012E0,3.741396368E-1,1.353794398E0
1.263211871E1,-1.024260521E-1,1.265188217E0,6.052542925E-1,1.406245028E0
1.263999224E1,-6.737136841E-2,1.287975311E0,2.187298238E-1,1.308152147E0
1.264798785E1,-5.254292488E-2,1.301284790E0,-3.294838965E-1,1.343377275E0
1.265589190E1,-1.136345863E-1,1.417717934E0,-9.902695417E-1,1.733052430E0
1.266373492E1,-3.229849339E-1,1.493706703E0,-1.402989388E0,2.074574222E0
1.267170000E1,-4.822086096E-1,1.491157532E0,-1.314637661E0,2.045567918E0
1.267957354E1,-7.429610491E-1,1.443498611E0,-7.655249834E-1,1.794911659E0
1.268759966E1,-1.093615532E0,1.321941376E0,1.139876246E-1,1.719452561E0
1.269550372E1,-1.324347734E0,1.109603882E0,9.753068686E-1,1.984021468E0
1.270337725E1,-1.485077500E0,8.661518097E-1,1.576874733E0,2.332854060E0
1.271134234E1,-1.608441591E0,6.131267548E-1,2.074116230E0,2.695360255E0
1.271924639E1,-1.861646533E0,2.810068130E-1,2.538397312E0,3.160404018E0
1.272721148E1,-2.158046246E0,2.056217194E-2,2.975934267E0,3.676108154E0
1.273511553E1,-2.378319263E0,-1.900968552E-1,3.164800882E0,3.963395509E0
1.274298907E1,-2.494823456E0,-3.990974426E-1,3.081174612E0,3.984602845E0
1.275092364E1,-2.443741798E0,-4.869813919E-1,2.603808403E0,3.604003753E0
1.275879717E1,-2.275798798E0,-4.970331192E-1,1.913310885E0,3.014475184E0
1.276673174E1,-1.986903667E0,-4.147806168E-1,9.516127706E-1,2.241739505E0
1.277463580E1,-1.999596834E0,-4.312820435E-1,1.723977327E-1,2.052830407E0
1.278250933E1,-2.175314426E0,-4.433355331E-1,-2.344295382E-1,2.232374623E0
1.279047442E1,-2.303822517E0,-4.484481812E-1,-5.586369038E-1,2.412629096E0
1.279840899E1,-2.290448666E0,-5.147724152E-1,-7.775351405E-1,2.472995476E0
1.280646563E1,-2.090037346E0,-6.339740753E-1,-8.243734837E-1,2.334474432E0
1.281433917E1,-1.791999459E0,-7.028884888E-1,-6.071721315E-1,2.018408355E0
1.282224322E1,-1.543073535E0,-8.720607758E-1,-1.280032992E-1,1.777062401E0
1.283023882E1,-1.340052962E0,-1.007129669E0,7.410673499E-1,1.832821030E0
1.283817339E1,-1.207360625E0,-1.141800880E0,1.518688321E0,2.251187053E0
1.284619952E1,-1.193115830E0,-1.223726273E0,1.980811834E0,2.616227608E0
1.285407305E1,-1.069846749E0,-1.320209503E0,2.132536411E0,2.726763053E0
1.286197711E1,-9.684597254E-1,-1.331082344E0,2.010227680E0,2.598212804E0
1.286997271E1,-1.039970994E0,-1.332837105E0,1.724246740E0,2.414750761E0
1.287787676E1,-1.223047137E0,-1.277466774E0,1.465208292E0,2.296649951E0
1.288587237E1,-1.431815267E0,-1.215221405E0,1.019116402E0,2.136692833E0
1.289374590E1,-1.517675877E0,-1.156084061E0,4.175620079E-1,1.953004980E0
1.290161944E1,-1.472145796E0,-1.119092941E0,-1.102571487E-1,1.852495316E0
1.290955401E1,-1.285252452E0,-1.174845695E0,-5.920356512E-1,1.839196152E0
1.291742754E1,-1.049878955E0,-1.237090111E0,-8.191495538E-1,1.817592846E0
1.292542315E1,-9.206360579E-1,-1.349669456E0,-6.558628082E-1,1.760492663E0
1.293335772E1,-8.420130014E-1,-1.404600143E0,-3.025932908E-1,1.665367874E0
1.294126177E1,-7.147735357E-1,-1.457046509E0,2.150909305E-1,1.637116320E0
1.294919634E1,-7.938780785E-1,-1.514224052E0,6.913961768E-1,1.844219498E0
1.295710040E1,-7.866212130E-1,-1.505577087E0,1.007168293E0,1.974822339E0
1.296509600E1,-8.381242752E-1,-1.536302567E0,1.161334991E0,2.100327793E0
1.297296954E1,-9.722876549E-1,-1.513941765E0,1.241775274E0,2.186176750E0
1.298084307E1,-1.084971428E0,-1.499800682E0,1.281482458E0,2.251391209E0
1.298877764E1,-1.188046694E0,-1.476471901E0,1.177129030E0,2.230931862E0
1.299665118E1,-1.183401346E0,-1.439623833E0,8.245809078E-1,2.037863881E0
1.300464678E1,-1.133889198E0,-1.350533485E0,3.350049853E-1,1.794957868E0
1.301255084E1,-1.202370524E0,-1.256859779E0,-9.518647194E-2,1.741967809E0
1.302042437E1,-1.180396080E0,-1.215854645E0,-4.750836194E-1,1.759926666E0
1.302835894E1,-1.118695140E0,-1.162822723E0,-7.939023376E-1,1.798309324E0
1.303623248E1,-1.079719067E0,-1.078564644E0,-9.231777787E-1,1.783634538E0
1.304425860E1,-9.935159683E-1,-9.724206924E-1,-8.314371109E-1,1.619865319E0
1.305210162E1,-1.069621801E0,-8.754825592E-1,-5.940051675E-1,1.504460916E0
1.306003619E1,-1.147346973E0,-7.403202057E-1,-2.309539318E-1,1.384853351E0
1.306800128E1,-1.172070384E0,-6.142110825E-1,-6.000441313E-2,1.324614951E0
1.307587481E1,-1.050975561E0,-4.756708145E-1,-1.510608196E-2,1.153707306E0
1.308390093E1,-9.615718126E-1,-3.379850388E-1,2.995795012E-2,1.019682164E0
1.309180499E1,-8.064007759E-1,-1.471948624E-1,1.045642495E-1,8.263668805E-1
1.309973956E1,-6.779866219E-1,1.473808289E-2,1.650012136E-1,6.979315661E-1
1.310767413E1,-4.981844425E-1,2.433137894E-1,1.891050935E-1,5.857901290E-1
1.311557818E1,-3.208632469E-1,4.962453842E-1,1.549050212E-1,6.109077428E-1
1.312363482E1,-1.371185780E-1,7.933998108E-1,5.843222141E-3,8.051825305E-1
1.313153887E1,-3.670787811E-2,1.005272865E0,-1.818243265E-1,1.022243165E0
1.313941241E1,1.081669331E-1,1.262557030E0,-3.722553849E-1,1.320728742E0
1.314737750E1,2.979820967E-1,1.543861389E0,-5.898600221E-1,1.679355878E0
1.315528155E1,4.375467300E-1,1.734490395E0,-5.269514322E-1,1.864827574E0
1.316327715E1,3.316043615E-1,1.746081352E0,-2.817357481E-1,1.799482307E0
1.317112017E1,-3.110647202E-3,1.703081131E0,2.323871851E-1,1.718865562E0
1.317896319E1,-2.839233875E-1,1.698767662E0,7.583215833E-1,1.881880890E0
1.318692828E1,-1.252069473E-1,1.756446838E0,7.090961337E-1,1.898314938E0
1.319486285E1,2.582011223E-1,1.978569984E0,2.304220200E-1,2.008606808E0
1.320282794E1,7.244956493E-1,2.224503517E0,-5.224857330E-1,2.397144381E0
1.321070147E1,1.227135658E0,2.580959320E0,-7.174264193E-1,2.946508714E0
1.321860552E1,1.545109153E0,2.857020378E0,-6.916618943E-1,3.320892035E0
1.322654009E1,1.837704420E0,3.081484795E0,-5.078490376E-1,3.623619285E0
1.323438311E1,1.737337589E0,3.208978653E0,-9.795153141E-2,3.650408251E0
1.324243975E1,1.197044134E0,3.079649925E0,5.219293237E-1,3.345081246E0
1.325034380E1,5.827304125E-1,2.793339729E0,1.140892029E0,3.073102048E0
1.325818682E1,-1.168731451E-1,2.265755653E0,1.698973417E0,2.834399175E0
1.326615191E1,-1.008986950E0,1.501133919E0,2.182199001E0,2.834334170E0
1.327405596E1,-1.581702232E0,9.035806656E-1,2.650060892E0,3.215752276E0
1.328205157E1,-1.862338543E0,3.335580826E-1,2.782476425E0,3.364779473E0
1.328992510E1,-1.771083355E0,-1.572380066E-1,2.324844360E0,2.926834697E0
1.329779864E1,-1.069289446E0,-3.814334869E-1,1.422117710E0,1.819695086E0
1.330579424E1,-3.303573132E-1,-4.779052734E-1,4.532029033E-1,7.368325972E-1
1.331366778E1,4.929839373E-1,-5.580949783E-1,-3.825309873E-1,8.371577650E-1
1.332166338E1,1.410027027E0,-5.567951202E-1,-7.577093244E-1,1.694792153E0
1.332956744E1,2.310407639E0,-5.070047379E-1,-9.602218866E-1,2.552853958E0
1.333744097E1,2.939001083E0,-3.963546753E-1,-1.037910700E0,3.141987113E0
1.334537554E1,3.517871141E0,-1.863527298E-1,-9.515063763E-1,3.649042216E0
1.335324908E1,3.825304747E0,2.762031555E-2,-8.935992718E-1,3.928388848E0
1.336124468E1,3.754373550E0,9.761619568E-2,-8.978666067E-1,3.861478230E0
1.336911822E1,3.424595118E0,1.447772980E-1,-6.193585396E-1,3.483161952E0
1.337696124E1,3.036729813E0,1.311655045E-1,-1.534738243E-1,3.043433351E0
1.338495684E1,2.429538965E0,6.002426147E-3,3.845473230E-1,2.459791100E0
1.339289141E1,1.763798952E0,-1.157169342E-1,9.510058165E-1,2.007184400E0
1.340091754E1,1.171362638E0,-4.066295624E-1,1.574054599E0,2.003767929E0
1.340882159E1,6.988026500E-1,-6.635274887E-1,2.196342945E0,2.398440369E0
1.341672564E1,3.145940304E-1,-8.889293671E-1,2.606354713E0,2.771687161E0
1.342466021E1,-1.181842089E-1,-1.026730537E0,2.844602585E0,3.026533821E0
1.343253375E1,-3.991332054E-1,-1.107004166E0,2.652307272E0,2.901637366E0
1.344052935E1,-4.860233068E-1,-1.027417183E0,2.078925371E0,2.369332273E0
1.344840289E1,-4.225370884E-1,-9.340467453E-1,1.381544948E0,1.720362565E0
1.345627642E1,-2.002975941E-1,-8.220949173E-1,5.207636952E-1,9.935562417E-1
1.346424151E1,3.215404749E-1,-7.973146439E-1,-1.565332115E-1,8.738429862E-1
1.347211504E1,7.505127192E-1,-8.759756088E-1,-4.794348180E-1,1.249183875E0
1.348017168E1,1.041538239E0,-8.974494934E-1,-3.674927354E-1,1.423119252E0
1.348807574E1,1.305681944E0,-9.498109818E-1,-2.995118499E-2,1.614881826E0
1.349594927E1,1.515221953E0,-1.061834335E0,3.678308725E-1,1.886448853E0
1.350388384E1,1.707711816E0,-1.132843018E0,6.064522862E-1,2.137147006E0
